umur,pekerjaan,status_pernikahan,kredit,saldo,cicilan,pinjaman,membership
44,blue-collar,divorced,no,75,yes,no,no
33,admin.,divorced,no,818,yes,yes,no
35,management,married,no,1906,yes,no,no
46,blue-collar,married,no,57,yes,no,no
35,management,married,no,2415,yes,yes,no
53,blue-collar,married,no,241,yes,no,no
33,management,single,no,1423,yes,no,no
32,technician,single,no,932,yes,no,yes
28,student,single,no,844,no,no,yes
40,blue-collar,married,no,750,yes,yes,no
44,management,married,no,38,yes,no,no
53,management,married,no,1319,yes,no,no
48,management,married,no,117,yes,no,no
35,blue-collar,married,no,126,yes,no,no
39,blue-collar,married,no,180,yes,no,no
39,entrepreneur,divorced,no,0,no,no,no
40,services,divorced,no,471,yes,no,yes
25,technician,single,no,1312,yes,no,no
41,admin.,single,no,5219,yes,no,no
33,blue-collar,married,no,7048,yes,no,no
44,self-employed,single,no,125,yes,no,no
37,blue-collar,married,no,168,yes,no,no
37,management,married,no,1594,yes,no,no
52,admin.,married,no,208,yes,no,no
34,management,single,no,872,yes,no,no
32,management,single,no,8436,yes,no,no
35,services,married,no,44,yes,no,no
35,blue-collar,single,no,74,yes,no,no
36,entrepreneur,married,no,660,yes,yes,no
34,admin.,married,no,79,yes,no,no
33,services,single,no,148,yes,no,no
38,blue-collar,single,no,397,yes,no,no
37,blue-collar,married,no,346,yes,no,no
54,blue-collar,single,no,105,yes,no,no
33,management,divorced,no,525,yes,yes,no
53,management,married,no,51,yes,no,no
31,admin.,married,no,-170,yes,yes,no
33,management,married,no,110,yes,yes,no
33,blue-collar,single,no,514,yes,no,no
42,blue-collar,divorced,no,1118,yes,no,no
53,blue-collar,married,no,1794,yes,no,no
41,services,married,no,121,yes,no,no
50,admin.,divorced,no,1111,yes,no,no
33,services,single,no,1940,yes,no,no
41,technician,married,no,442,yes,yes,no
48,management,single,no,191,yes,no,no
37,blue-collar,married,no,590,yes,no,no
29,blue-collar,married,no,933,yes,no,no
42,services,married,no,798,no,no,no
59,management,married,no,2358,yes,no,no
56,retired,married,no,3738,yes,no,yes
54,blue-collar,married,no,1895,yes,no,no
30,blue-collar,single,no,459,yes,no,no
33,blue-collar,married,no,216,yes,yes,no
35,admin.,divorced,no,-402,yes,no,no
44,blue-collar,married,no,279,yes,no,no
34,management,divorced,no,528,yes,no,no
35,management,married,no,232,yes,yes,no
42,services,married,no,120,yes,no,no
28,housemaid,single,no,781,yes,no,no
34,services,single,no,0,yes,no,no
44,blue-collar,married,no,788,yes,no,no
44,technician,married,no,566,yes,yes,no
43,admin.,married,no,264,yes,no,no
43,admin.,single,no,664,yes,no,no
47,blue-collar,married,no,2128,yes,no,no
52,management,married,no,98,yes,no,no
34,blue-collar,married,no,1134,yes,no,no
55,admin.,married,no,865,yes,no,no
40,blue-collar,married,no,127,yes,no,no
25,student,single,no,1790,no,no,no
36,services,married,no,456,yes,yes,no
37,services,married,no,616,yes,no,no
37,services,married,no,1399,yes,no,no
28,student,single,no,378,yes,no,no
46,blue-collar,married,no,450,yes,no,no
34,services,married,no,210,yes,yes,no
64,retired,married,no,493,no,no,no
33,entrepreneur,married,no,135,yes,no,no
33,blue-collar,married,no,489,yes,no,no
44,admin.,divorced,no,445,yes,no,no
39,admin.,married,no,510,yes,no,no
36,blue-collar,married,no,442,yes,no,no
37,blue-collar,single,no,90,yes,no,no
34,blue-collar,married,no,1226,yes,no,no
38,admin.,single,no,245,yes,yes,no
50,blue-collar,married,no,181,yes,no,no
47,blue-collar,married,no,1536,yes,no,no
42,blue-collar,married,no,205,yes,no,no
41,technician,married,no,359,yes,no,no
36,blue-collar,single,no,295,yes,no,no
30,services,married,no,249,yes,no,no
37,management,married,no,0,yes,no,no
34,services,married,no,703,no,no,no
31,admin.,single,no,391,yes,no,no
33,admin.,married,no,7,yes,no,no
51,blue-collar,married,no,296,no,no,no
42,admin.,divorced,no,5354,yes,no,no
34,admin.,single,no,63,yes,no,yes
50,blue-collar,married,no,325,yes,no,no
36,blue-collar,single,no,263,yes,no,no
32,services,single,no,-402,yes,no,no
52,retired,divorced,no,-779,yes,yes,yes
38,blue-collar,married,no,3242,yes,no,no
38,management,single,no,35,yes,no,no
29,blue-collar,single,no,3508,yes,no,no
50,admin.,married,no,512,yes,yes,no
35,blue-collar,married,no,0,yes,no,no
39,services,married,no,0,no,no,no
29,blue-collar,single,no,770,yes,no,no
52,blue-collar,married,no,1374,yes,no,no
52,blue-collar,married,no,568,yes,no,no
35,blue-collar,married,no,293,yes,no,yes
43,services,married,no,-88,yes,yes,no
32,technician,single,no,1059,yes,no,no
31,services,married,no,-163,yes,no,no
33,blue-collar,married,no,202,yes,no,no
43,blue-collar,married,no,-181,yes,no,no
34,blue-collar,married,no,2595,yes,yes,no
32,blue-collar,married,no,435,yes,no,no
54,management,married,no,-133,yes,no,no
38,blue-collar,married,no,8444,yes,no,no
33,services,married,no,288,yes,no,no
38,services,married,no,0,yes,no,no
28,blue-collar,single,no,1065,yes,yes,no
34,technician,married,no,-126,yes,no,no
28,technician,married,no,-92,yes,no,no
29,technician,single,no,32,yes,yes,no
24,blue-collar,single,no,578,yes,no,no
24,blue-collar,married,no,9,yes,yes,no
32,management,divorced,no,294,yes,no,yes
36,technician,single,no,670,yes,no,no
30,services,single,no,595,yes,no,no
43,blue-collar,married,no,948,yes,no,no
60,management,married,no,13546,no,no,yes
45,unemployed,divorced,no,407,yes,no,no
39,blue-collar,single,no,561,yes,no,no
43,admin.,single,no,243,yes,no,no
31,blue-collar,married,no,658,yes,yes,no
31,admin.,married,no,314,yes,no,no
24,student,single,no,372,yes,no,no
28,entrepreneur,married,no,490,yes,no,no
30,blue-collar,single,no,971,yes,no,no
29,blue-collar,married,no,314,yes,yes,no
46,blue-collar,married,no,-175,yes,yes,no
33,admin.,single,no,375,yes,no,no
42,blue-collar,married,no,414,yes,no,no
54,management,married,no,6525,yes,no,no
34,blue-collar,married,no,329,yes,no,yes
34,admin.,single,no,598,yes,no,no
33,management,single,no,289,yes,no,no
31,self-employed,single,no,578,yes,no,no
35,technician,divorced,no,48,yes,no,no
31,admin.,single,no,223,yes,no,no
33,blue-collar,single,no,264,yes,no,no
43,admin.,married,no,214,yes,no,no
54,blue-collar,married,no,551,yes,no,no
36,technician,divorced,no,253,yes,no,no
36,management,single,yes,-508,yes,no,no
36,services,divorced,no,543,yes,no,no
33,services,single,no,48,yes,no,no
30,services,married,no,-43,yes,yes,no
55,blue-collar,single,no,1187,yes,no,no
28,technician,single,no,16,no,no,no
46,services,married,no,523,yes,no,no
30,blue-collar,single,no,306,yes,no,no
32,blue-collar,single,no,782,yes,no,no
32,student,single,no,329,yes,no,no
39,blue-collar,married,no,394,yes,no,no
22,blue-collar,single,no,104,yes,no,no
55,management,married,no,505,yes,no,no
35,blue-collar,married,no,793,yes,no,no
34,admin.,married,no,642,yes,no,no
35,services,married,no,457,yes,no,no
38,management,married,no,-113,yes,no,no
51,management,married,no,615,yes,no,no
36,entrepreneur,married,no,302,yes,no,no
36,management,single,no,953,yes,no,no
52,blue-collar,married,no,3429,yes,no,no
39,admin.,married,no,1408,yes,no,no
39,admin.,single,no,1413,yes,no,no
36,entrepreneur,married,no,247,no,no,no
37,services,married,no,1776,yes,yes,no
34,management,married,no,436,yes,no,no
41,admin.,married,no,1010,yes,no,no
38,technician,married,no,2264,yes,no,no
35,services,married,no,195,yes,no,no
48,blue-collar,married,no,1143,yes,no,no
40,blue-collar,married,no,4795,yes,no,no
45,technician,divorced,no,976,yes,no,no
40,blue-collar,divorced,no,190,yes,yes,no
34,services,married,no,334,yes,no,no
30,technician,married,no,398,yes,no,no
33,blue-collar,single,no,3975,yes,yes,no
34,technician,married,no,1641,yes,no,no
43,admin.,married,no,316,yes,no,no
55,services,married,no,2990,yes,no,no
32,self-employed,married,no,1074,yes,no,no
30,blue-collar,married,no,2,yes,yes,no
30,blue-collar,married,no,5,no,no,yes
37,technician,married,no,-90,yes,no,no
34,blue-collar,divorced,no,172,yes,no,no
52,retired,married,no,383,yes,yes,no
44,entrepreneur,married,no,887,yes,no,no
33,management,single,no,1558,yes,no,no
22,blue-collar,single,no,-7,yes,no,no
53,services,married,no,197,yes,no,no
29,blue-collar,married,no,580,yes,yes,yes
28,services,single,no,437,yes,yes,no
44,blue-collar,married,no,228,yes,no,no
31,blue-collar,married,no,99,yes,no,no
34,admin.,married,no,747,yes,yes,no
40,technician,divorced,no,300,yes,yes,no
34,admin.,married,no,21,no,no,no
54,blue-collar,married,no,736,yes,yes,no
28,technician,married,no,675,yes,no,no
34,technician,single,no,0,yes,no,no
37,management,married,no,9269,yes,yes,no
58,technician,married,no,1476,yes,no,no
37,blue-collar,married,no,722,yes,no,no
33,technician,divorced,no,273,yes,no,no
36,blue-collar,single,no,275,yes,no,no
32,blue-collar,married,no,9,yes,no,no
28,services,single,no,3028,yes,no,no
31,technician,single,no,985,yes,no,yes
32,blue-collar,married,no,1912,yes,no,no
34,management,married,no,91,no,no,no
54,admin.,married,no,426,yes,no,no
40,technician,single,no,556,yes,no,no
45,blue-collar,married,no,271,yes,yes,no
29,technician,single,no,205,yes,no,no
34,admin.,married,no,-44,yes,yes,no
32,blue-collar,married,no,225,yes,no,yes
56,services,single,no,1222,yes,yes,no
74,management,married,no,4515,no,no,no
49,admin.,married,no,1096,yes,no,no
39,admin.,married,no,260,yes,no,no
38,blue-collar,married,no,825,yes,no,no
34,blue-collar,single,no,-317,yes,no,no
38,blue-collar,married,no,398,yes,yes,no
48,management,married,no,408,yes,no,no
31,admin.,married,no,8295,yes,no,no
36,blue-collar,married,no,1272,yes,no,no
30,admin.,single,no,69,yes,no,yes
79,retired,married,no,3481,no,no,no
38,management,married,no,5432,yes,yes,no
60,retired,married,no,0,yes,no,no
30,blue-collar,married,no,-6,yes,no,no
36,management,single,no,265,yes,no,no
53,blue-collar,married,no,2018,yes,yes,no
34,services,married,no,2021,yes,yes,no
30,blue-collar,married,no,578,yes,yes,no
40,blue-collar,married,no,928,yes,no,no
48,blue-collar,single,no,185,yes,no,no
41,housemaid,divorced,no,43,yes,no,no
32,blue-collar,single,no,1415,yes,no,no
30,housemaid,single,no,2017,yes,no,no
57,blue-collar,married,no,93,yes,no,no
39,self-employed,married,no,-3058,yes,yes,yes
42,blue-collar,married,no,-256,yes,no,no
40,blue-collar,married,no,1028,yes,yes,no
46,blue-collar,married,no,229,yes,no,no
39,technician,married,no,375,yes,yes,no
41,blue-collar,married,no,382,yes,no,no
42,services,married,no,115,yes,yes,no
34,admin.,married,no,1467,yes,no,no
50,admin.,divorced,no,432,yes,no,no
41,management,single,no,598,yes,no,no
48,technician,single,no,540,yes,no,no
34,blue-collar,married,no,277,yes,no,no
53,retired,divorced,no,-172,yes,yes,no
36,blue-collar,married,no,733,yes,no,no
33,blue-collar,married,no,5,yes,no,yes
40,services,single,no,224,yes,no,yes
31,blue-collar,married,no,968,no,no,no
29,management,married,no,760,no,yes,no
29,blue-collar,married,no,137,yes,no,no
49,management,married,no,5795,yes,no,no
32,blue-collar,married,no,7107,yes,no,no
38,management,married,no,165,yes,no,yes
36,management,married,no,-196,yes,yes,no
35,management,single,no,397,yes,no,yes
30,blue-collar,married,no,1171,yes,no,no
33,admin.,married,no,499,no,no,no
30,admin.,single,no,390,yes,no,no
34,services,married,no,4963,yes,no,no
29,services,married,no,191,yes,no,no
31,unemployed,married,no,375,yes,no,no
33,blue-collar,married,no,26,yes,no,no
41,blue-collar,married,no,475,yes,no,no
33,blue-collar,married,no,-219,yes,no,no
43,blue-collar,divorced,no,-447,yes,no,no
47,admin.,single,no,683,no,no,no
47,management,married,no,385,yes,no,no
38,technician,single,no,2273,yes,no,no
40,blue-collar,married,no,572,yes,yes,no
31,technician,married,no,4,yes,no,no
36,blue-collar,married,no,1010,yes,no,no
45,blue-collar,married,no,61,no,no,no
41,technician,single,no,445,yes,no,no
37,admin.,married,no,188,yes,no,no
38,blue-collar,married,no,4771,yes,no,no
47,blue-collar,married,no,8148,yes,no,no
43,blue-collar,married,no,1127,yes,no,no
37,blue-collar,married,no,3154,yes,no,yes
37,blue-collar,married,no,0,yes,no,no
49,blue-collar,married,no,816,yes,no,no
31,technician,married,no,1990,yes,yes,no
33,technician,married,no,5833,yes,no,no
36,blue-collar,married,no,142,yes,no,no
33,management,married,no,3669,yes,no,no
51,blue-collar,married,no,528,yes,no,no
35,management,married,no,3217,yes,yes,no
30,blue-collar,married,no,246,yes,no,no
39,blue-collar,married,no,390,yes,no,no
29,technician,married,no,1180,yes,no,yes
39,management,married,no,315,yes,no,no
32,management,single,no,703,yes,no,no
38,admin.,married,no,424,yes,no,no
36,management,married,no,-26,no,no,no
41,services,married,no,450,yes,no,no
39,admin.,married,no,248,yes,no,no
35,blue-collar,married,no,2200,yes,no,no
38,admin.,divorced,no,382,yes,no,no
34,services,married,no,277,yes,no,no
39,services,married,no,186,yes,no,no
44,management,single,no,1277,yes,no,no
33,technician,married,no,9305,yes,no,no
34,blue-collar,married,no,678,yes,no,no
35,blue-collar,single,no,270,yes,no,no
35,admin.,married,no,437,yes,no,no
38,services,married,no,507,yes,no,no
32,unemployed,single,no,199,yes,no,no
32,technician,single,no,-109,yes,yes,no
38,technician,single,no,884,yes,yes,no
37,blue-collar,married,no,395,yes,no,no
61,retired,divorced,no,876,no,no,no
37,entrepreneur,married,no,209,yes,no,no
36,self-employed,married,no,351,yes,no,no
32,technician,single,no,801,yes,no,no
52,blue-collar,married,no,940,yes,no,no
44,admin.,married,no,266,yes,no,no
37,blue-collar,married,no,3977,yes,no,no
46,blue-collar,married,no,85,yes,no,no
45,blue-collar,married,no,2348,yes,no,no
34,management,married,no,520,yes,no,no
37,admin.,single,no,3954,yes,no,no
71,retired,married,no,2988,no,no,yes
36,services,single,no,92,yes,no,no
35,admin.,married,no,430,yes,no,no
40,admin.,married,no,824,yes,no,no
39,services,divorced,no,5873,no,no,no
34,entrepreneur,single,no,2945,yes,no,no
55,management,married,no,566,yes,no,no
31,services,married,no,371,yes,yes,no
30,services,married,no,134,yes,no,no
40,blue-collar,married,no,668,yes,no,no
49,services,married,no,29,yes,no,no
36,management,married,no,696,no,no,no
44,technician,married,no,-372,yes,no,no
36,blue-collar,single,no,185,yes,yes,no
43,technician,married,no,90,yes,no,no
36,technician,single,yes,-487,yes,no,yes
35,blue-collar,married,no,199,yes,no,no
59,services,divorced,no,6290,yes,no,no
24,blue-collar,married,no,-220,yes,no,no
38,blue-collar,divorced,no,593,yes,no,no
32,services,single,no,671,yes,no,no
48,management,divorced,no,266,yes,no,no
33,blue-collar,divorced,yes,-274,yes,yes,yes
35,services,married,no,372,yes,no,no
42,services,married,no,1545,yes,no,no
32,blue-collar,married,no,391,yes,no,no
31,admin.,married,no,62,no,no,no
46,management,single,no,1631,yes,no,no
58,blue-collar,married,no,221,yes,no,no
30,blue-collar,single,no,1224,yes,no,no
52,admin.,divorced,no,340,yes,no,no
33,admin.,married,no,582,yes,no,no
27,blue-collar,single,no,-116,yes,yes,no
38,blue-collar,single,no,0,yes,no,no
35,blue-collar,married,no,528,yes,no,no
30,services,married,no,2025,yes,no,no
54,self-employed,married,no,641,yes,no,no
33,blue-collar,single,no,266,yes,yes,no
37,management,married,no,7785,yes,no,no
33,self-employed,single,no,301,yes,no,no
42,housemaid,married,no,314,yes,yes,no
42,blue-collar,married,no,250,yes,no,no
33,blue-collar,married,no,2254,yes,no,no
31,blue-collar,single,no,817,yes,no,no
45,technician,married,no,396,yes,no,no
35,services,married,no,1728,yes,no,no
34,technician,single,no,264,yes,no,no
35,management,married,no,193,yes,no,no
30,admin.,single,no,739,yes,no,no
30,admin.,single,no,939,yes,no,no
38,technician,married,no,710,yes,no,no
37,management,single,no,146,yes,no,no
34,management,married,no,11,yes,no,no
48,blue-collar,single,no,3688,yes,no,no
37,blue-collar,married,no,982,yes,no,no
26,self-employed,single,no,3044,yes,yes,no
30,blue-collar,married,no,393,yes,no,no
25,technician,single,no,1105,yes,no,no
40,blue-collar,married,no,1802,yes,no,no
32,blue-collar,married,no,2114,yes,no,no
28,admin.,married,no,254,no,yes,no
47,admin.,married,no,-245,yes,no,no
51,blue-collar,married,no,1126,yes,no,no
34,management,married,yes,879,yes,no,yes
35,blue-collar,married,no,520,yes,no,yes
30,blue-collar,married,no,658,yes,no,no
33,technician,married,no,806,no,no,yes
32,admin.,single,no,103,yes,no,no
29,blue-collar,married,no,297,yes,no,no
28,management,single,no,175,yes,no,no
46,management,married,no,790,yes,no,no
32,services,divorced,no,453,yes,no,no
45,blue-collar,married,no,1577,yes,no,no
35,services,married,no,586,yes,yes,no
29,management,married,no,103,yes,no,no
28,housemaid,single,no,19,no,no,yes
43,blue-collar,married,no,0,yes,no,no
33,blue-collar,single,no,557,yes,no,no
33,admin.,single,no,91,yes,no,no
30,entrepreneur,married,no,495,yes,no,no
41,admin.,married,no,1380,yes,no,no
34,entrepreneur,married,no,165,yes,no,no
58,retired,married,no,650,yes,yes,no
30,management,single,no,3392,yes,no,no
60,retired,divorced,no,381,yes,no,no
31,admin.,single,no,0,no,no,yes
40,services,single,no,0,yes,no,no
39,technician,married,no,625,yes,no,no
28,management,married,no,258,no,yes,no
30,services,single,no,732,yes,no,no
49,entrepreneur,married,no,687,yes,no,yes
29,services,single,no,441,yes,no,no
41,blue-collar,married,no,96,yes,yes,no
38,blue-collar,married,no,194,yes,no,no
29,blue-collar,married,no,602,yes,yes,no
34,blue-collar,married,no,3986,yes,no,no
38,services,divorced,no,76,yes,no,no
31,services,single,no,0,yes,no,no
37,blue-collar,married,no,539,yes,yes,no
31,management,single,no,1130,yes,no,no
33,services,married,no,-124,no,no,no
30,technician,married,no,-280,yes,no,no
48,entrepreneur,married,no,0,yes,no,no
49,blue-collar,married,no,2159,no,no,no
31,technician,single,no,102,yes,no,no
50,blue-collar,married,no,1389,yes,no,no
28,blue-collar,single,no,1106,yes,no,no
41,blue-collar,divorced,no,927,yes,no,no
43,management,married,no,175,yes,no,no
